3017628,-0.11,-2.48,9.77,24.6875,-2.125,-6.25,-1.56,-0.63,14.88,0.99,0.01,-0.13,-0.01
3053120,-0.12,-2.89,9.65,25.5,-1.5,-3.9375,-1.75,-0.63,15.88,0.99,0.01,-0.14,-0.02
3088140,-0.18,-2.75,9.72,22.9375,-0.0625,0.0625,-1.75,-0.63,16.5,0.99,0.01,-0.15,-0.02
3122720,-0.1,-3.19,9.58,18.5625,-1.8125,-3.9375,-1.81,-0.63,17.31,0.99,0.01,-0.15,-0.02
3158344,-0.12,-3.05,9.62,7.5,-0.8125,-1.75,-1.94,-0.69,17.62,0.99,0.01,-0.15,-0.02
3192600,-0.15,-3.04,9.58,14.25,-0.1875,-0.4375,-1.94,-0.69,18,0.99,0.01,-0.16,-0.02
3228040,-0.13,-3.19,9.57,14.625,-0.25,-0.1875,-1.94,-0.69,18.5,0.99,0.01,-0.16,-0.02
3262184,-0.14,-3.19,9.55,10.3125,-0.9375,-1.9375,-2,-0.69,18.87,0.99,0.01,-0.16,-0.02
3297868,-0.12,-3.16,9.53,17.3125,-1,-1.75,-2.06,-0.69,19.25,0.99,0.01,-0.17,-0.02
3332164,-0.09,-3.39,9.51,22.3125,-1.1875,-1.25,-2.06,-0.69,20.12,0.98,0.01,-0.18,-0.02
3367932,-0.24,-3.66,9.3,15.0625,-1.75,-3.125,-2.19,-0.75,20.62,0.98,0.01,-0.18,-0.02
3402016,-0.15,-3.59,9.39,14,-1.25,-2.9375,-2.25,-0.75,21.12,0.98,0.01,-0.18,-0.02
3437464,-0.15,-3.76,9.35,11.375,-1.1875,-2.4375,-2.31,-0.75,21.5,0.98,0.01,-0.19,-0.02
3472000,-0.13,-3.57,9.4,1.3125,-0.1875,-0.25,-2.38,-0.75,21.62,0.98,0.01,-0.19,-0.02
3506776,-0.14,-3.56,9.4,8.75,-1.3125,-2.5,-2.38,-0.75,21.75,0.98,0.01,-0.19,-0.02
3541880,-0.16,-3.8,9.34,3.75,-0.8125,-1.625,-2.5,-0.75,22,0.98,0.01,-0.19,-0.02
3575844,-0.14,-3.75,9.34,10.625,-1.875,-2.875,-2.63,-0.75,22.31,0.98,0.01,-0.19,-0.02
3611708,-0.17,-3.83,9.3,1,-0.25,-0.75,-2.69,-0.75,22.44,0.98,0.01,-0.19,-0.02
3645968,-0.15,-3.83,9.28,9.4375,-1.1875,-2.3125,-2.75,-0.75,22.62,0.98,0.01,-0.2,-0.02
3681688,-0.14,-3.86,9.28,6.1875,-0.5625,-0.5625,-2.75,-0.75,22.87,0.98,0.01,-0.2,-0.02
3716204,-0.14,-3.84,9.29,2.4375,-0.9375,-2.0625,-2.88,-0.75,23,0.98,0.01,-0.2,-0.02
3751896,-0.16,-3.95,9.26,-0.75,-0.6875,-2.0625,-2.94,-0.75,23,0.98,0.01,-0.2,-0.03
3786052,-0.16,-3.82,9.3,-7.6875,-0.125,-0.3125,-2.94,-0.75,22.81,0.98,0.01,-0.2,-0.03
3821752,-0.12,-3.78,9.31,-7.875,-0.0625,0.125,-2.94,-0.75,22.56,0.98,0.01,-0.2,-0.03
3855972,-0.14,-3.76,9.34,-13.125,0.125,-0.0625,-2.94,-0.75,22.31,0.98,0.01,-0.19,-0.03
3891540,-0.13,-3.57,9.36,-17.3125,1.0625,2.4375,-2.88,-0.75,21.69,0.98,0.01,-0.19,-0.03
3926052,-0.17,-3.69,9.39,-12.5,1.75,3.875,-2.81,-0.75,21.37,0.98,0.01,-0.18,-0.02
3960940,-0.15,-3.5,9.44,-22.3125,3.125,6.75,-2.56,-0.75,20.62,0.98,0.01,-0.18,-0.02
3996168,-0.11,-3.37,9.5,-21.375,1.5625,2.75,-2.44,-0.75,20,0.98,0.01,-0.17,-0.02
4029756,-0.13,-3.31,9.52,-25.75,1.0625,2.625,-2.31,-0.69,19.12,0.99,0.01,-0.17,-0.02
4065552,-0.12,-3.1,9.57,-31.375,1.25,2.625,-2.25,-0.69,18.25,0.99,0.01,-0.16,-0.02
4100392,-0.13,-2.93,9.61,-32.125,0.375,0.8125,-2.19,-0.69,17.06,0.99,0.01,-0.15,-0.02
4135888,-0.11,-2.67,9.69,-31.5,1.5625,3.375,-2.13,-0.69,16.12,0.99,0.01,-0.14,-0.02
4170532,-0.12,-2.6,9.74,-30.3125,1.6875,4.25,-1.94,-0.69,14.94,0.99,0.01,-0.13,-0.02
4206760,-0.11,-2.34,9.78,-30.9375,1.375,4.1875,-1.81,-0.63,14.06,0.99,0.01,-0.12,-0.02
4241620,-0.1,-2.23,9.84,-29.4375,1.3125,3.75,-1.69,-0.63,12.88,0.99,0.01,-0.11,-0.01
4277400,-0.11,-2.07,9.88,-37.0625,1.5625,5.125,-1.56,-0.63,11.88,0.99,0.01,-0.1,-0.01
4312892,-0.11,-1.83,9.93,-34.75,1.625,6.125,-1.31,-0.63,10.5,1,0.01,-0.09,-0.01
4348568,-0.08,-1.66,9.95,-39.1875,1,4.25,-1.19,-0.63,9.44,1,0.01,-0.08,-0.01
4383736,-0.11,-1.33,9.98,-33.5625,1.125,4.75,-1,-0.56,8,1,0.01,-0.07,-0.01
4419320,-0.13,-1.18,10.02,-30.375,1.25,6.8125,-0.81,-0.56,7.06,1,0.01,-0.06,-0.01
4453528,-0.06,-0.93,10.08,-29.875,1.0625,5.875,-0.56,-0.56,5.88,1,0.01,-0.05,-0.01
4489352,-0.07,-0.88,10.07,-34.25,1.4375,9.5625,-0.37,-0.56,4.94,1,0.01,-0.04,0
4523652,-0.08,-0.67,10.09,-36.3125,0.4375,3,-0.06,-0.5,3.56,1,0,-0.03,0
4559868,-0.06,-0.4,10.1,-32.375,0.5625,0.1875,-0.06,-0.5,2.56,1,0,-0.02,0
4593916,-0.06,-0.23,10.1,-24.8125,0.5,4.3125,0,-0.5,1.5,1,0,-0.01,0
4629568,-0.05,-0.13,10.12,-21.4375,0.1875,5.625,0.189999999999998,-0.5,0.88,1,0,-0.01,0
4664928,0,0.06,10.1,-23.875,0.25,8.125,0.439999999999998,-0.5,0,1,0,0,0
4700660,-0.04,0.12,10.09,-27,0.125,4.125,0.620000000000004,-0.5,-0.75,1,0,0.01,0.01
4734264,-0.03,0.28,10.09,-19.3125,0.0625,0.6875,0.620000000000004,-0.5,-1.69,1,0,0.01,0.01
4770008,-0.03,0.37,10.09,-13.8125,0.0625,3.125,0.75,-0.5,-2.13,1,0,0.02,0.01
4804168,-0.04,0.47,10.09,-14.625,-0.125,2.5,0.810000000000002,-0.5,-2.5,1,0,0.02,0.01
4838804,-0.03,0.62,10.08,-19.25,0.0625,1.5,0.870000000000004,-0.5,-3.19,1,0,0.03,0.01
4873880,-0.06,0.69,10.07,-12.1875,-0.875,0.1875,0.939999999999998,-0.5,-3.63,1,0.01,0.03,0.01
4908632,-0.08,0.67,10.08,-3.75,-0.6875,-1.1875,0.939999999999998,-0.56,-3.88,1,0.01,0.03,0.01
4944064,-0.03,0.75,10.08,-5.9375,0.6875,-2.625,0.870000000000004,-0.56,-4.06,1,0.01,0.04,0.01
4979284,-0.11,0.56,10.24,-11,4.0625,-2.0625,0.75,-0.5,-4.31,1,0,0.04,0.01
5014744,-0.06,0.8,10.13,-3.9375,-4.5625,-3.4375,0.689999999999998,-0.5,-4.56,1,0.01,0.04,0.01
5050396,0.02,0.8,10.09,-0.6875,0,-1,0.620000000000004,-0.56,-4.69,1,0.01,0.04,0
5085696,-0.07,0.84,10.06,0.0625,-0.1875,-0.375,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5120460,-0.05,0.83,10.07,0.25,-0.0625,-0.1875,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5155948,-0.03,0.85,10.05,0.1875,-0.0625,-0.125,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5190452,-0.04,0.87,10.06,0.125,-0.125,-0.1875,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5226356,-0.05,0.83,10.06,0.0625,-0.0625,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5261040,-0.03,0.85,10.07,0.125,-0.0625,-0.1875,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5296820,-0.05,0.84,10.06,0.25,-0.25,-0.125,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5331316,-0.06,0.85,10.09,0,-0.0625,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5367384,-0.03,0.85,10.08,-0.125,0,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5401884,-0.05,0.83,10.07,0.125,-0.125,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5437748,-0.04,0.82,10.09,0,-0.1875,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5472440,-0.04,0.85,10.06,0.3125,-0.0625,0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5508392,-0.04,0.84,10.07,0.125,-0.125,0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5542624,-0.04,0.85,10.07,0.25,0.0625,-0.1875,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5578680,-0.04,0.85,10.05,0.375,-0.1875,-0.125,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5613380,-0.04,0.84,10.05,0.375,-0.0625,-0.125,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5649100,-0.03,0.83,10.08,0.1875,-0.125,-0.25,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5683432,-0.04,0.82,10.08,0.1875,-0.1875,0,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5719564,-0.05,0.84,10.07,0.1875,-0.3125,0,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5754736,-0.03,0.85,10.08,0.0625,-0.1875,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5790804,-0.06,0.85,10.07,0.1875,-0.1875,-0.1875,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5826108,-0.04,0.84,10.07,0.25,-0.1875,0,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5861932,-0.05,0.84,10.08,-0.0625,0,-0.0625,0.560000000000002,-0.56,-4.69,1,0.01,0.04,0
5897092,0.17,0.72,10.8,-1.625,-0.625,16,0.939999999999998,-0.5,-4.75,1,0.01,0.04,0.01
5932636,-0.33,0.85,10.68,-26.625,0.125,16.125,1.31,-0.5,-5.06,1,0.01,0.05,0.01
5968380,0.01,1.01,9.51,-0.125,-0.1875,0.25,1.56,-0.44,-5.44,1,0.01,0.05,0.01
6004088,-0.01,0.98,9.94,-1.125,0.25,-0.125,1.56,-0.44,-5.44,1,0.01,0.05,0.01
6039232,-0.03,0.95,10.4,-2,0.4375,0,1.56,-0.44,-5.5,1,0.01,0.05,0.01
6074296,-0.01,0.98,10.4,-8.125,0.1875,0.125,1.56,-0.44,-5.63,1,0.01,0.05,0.01
6109524,-0.26,1.13,9.92,-11.5,0.25,0.8125,1.62,-0.44,-6,1,0.01,0.05,0.01
6144976,-0.68,1.2,10.3,-14.0625,-1.125,12.5625,1.81,-0.44,-6.38,1,0.01,0.06,0.02
6180624,0.06,1.23,10.03,-18,0.3125,-0.9375,2.06,-0.44,-7,1,0.01,0.06,0.02
6215812,0.05,1.39,9.6,-18.125,0.625,-1.8125,1.94,-0.44,-7.56,1,0.01,0.07,0.02
6250712,-0.02,1.4,10.47,-16,0.1875,0.1875,1.94,-0.44,-8.19,1,0.01,0.07,0.02
6286116,0,1.44,10.68,-29.5,0.5625,-0.25,1.94,-0.44,-8.81,1,0.01,0.08,0.02
6321528,0.58,1.61,10.18,-39.8125,1.4375,-5.4375,1.81,-0.44,-10.19,1,0.01,0.09,0.02
6356756,-0.68,2.07,9.66,-38.5,0.75,-1.0625,1.56,-0.44,-11.38,0.99,0.01,0.1,0.01
6392060,0.08,2.17,10.45,-38.125,0.5625,-0.0625,1.56,-0.37,-12.81,0.99,0.01,0.11,0.01
6427348,-0.11,2.23,10.2,-56.375,3.0625,-9.0625,1.37,-0.37,-14.19,0.99,0.01,0.13,0.01
6462904,0.02,2.8,9.41,-53.9375,0.8125,0.0625,1.25,-0.37,-16.31,0.99,0,0.14,0.01
6498040,0.12,3.06,9.11,-43.375,1.125,-1.5625,1.25,-0.37,-17.81,0.99,0,0.16,0.01
6533360,0.63,3.42,9.87,-48.4375,1.5,-0.625,1.19,-0.31,-19.5,0.99,0,0.17,0.01
6568788,-1.01,3.3,8.45,-49.625,1.375,-1.8125,1,-0.31,-21.12,0.98,0,0.19,0.01
6604384,0.02,3.84,9.42,-45.3125,0.875,0.125,0.939999999999998,-0.25,-22.87,0.98,0,0.2,0.01
6639632,-0.79,3.96,8.71,-42.9375,4.3125,-8.8125,0.939999999999998,-0.25,-24.25,0.98,0,0.21,0.01
6675200,0.05,4.29,9.13,-36.75,0.8125,0.0625,0.689999999999998,-0.25,-25.75,0.97,0,0.22,0.01
6710308,0.15,4.54,8.94,-35.25,0.6875,-0.1875,0.689999999999998,-0.19,-26.87,0.97,0,0.24,0.01
6745888,-0.92,4.53,8.56,-34.5,7.5625,-13.125,0.5,-0.19,-28.19,0.97,0,0.24,0
6781428,0.13,4.84,9.25,-28.4375,0.875,-0.3125,0.189999999999998,-0.19,-29.06,0.97,0,0.25,0
6817668,0.05,5.08,8.24,-34.3125,4,-6.0625,0.060000000000002,-0.19,-30.31,0.97,0,0.26,0
6852172,-0.17,5.1,8.53,-24,5.125,-7.5,-0.12,-0.12,-31.19,0.96,0,0.27,0
6887548,0.03,5.24,8.48,-22,2.625,-3.5,-0.44,-0.12,-32.06,0.96,0,0.28,0
6922652,0.18,5.35,8.8,-18.5,0.5625,-0.625,-0.56,-0.12,-32.63,0.96,0,0.28,-0.01
6958180,0.06,5.41,8.78,-25.875,1.1875,-0.5,-0.63,-0.12,-33.5,0.96,0,0.29,-0.01
6993320,0.07,5.62,7.83,-21.0625,0.3125,0,-0.63,-0.12,-34.31,0.95,0,0.3,-0.01
7029464,0.08,5.64,8.39,-13.125,0.25,0.0625,-0.63,-0.12,-34.94,0.95,0,0.3,-0.01
7063808,0.07,5.73,8.14,-13.875,0.375,-0.0625,-0.63,-0.12,-35.38,0.95,0,0.31,-0.01
7098908,0.36,5.89,8.17,-17.5,2.375,-2.625,-0.63,-0.06,-35.94,0.95,0,0.31,-0.01
7134060,0.23,5.92,8.45,-16.0625,0.5,-0.3125,-0.75,-0.06,-36.44,0.95,0,0.31,-0.01
7169564,-0.9,5.87,6.87,-23.3125,5.9375,-7,-0.94,-0.06,-37.19,0.95,0,0.32,-0.01
7204456,-0.23,5.92,8.33,-17.75,2,-2.625,-1,-0.06,-37.63,0.95,0,0.32,-0.01
7239876,0.11,6.12,7.49,-21.125,0.3125,0.4375,-1.06,-0.06,-38.44,0.94,0,0.33,-0.01
7275024,0.07,6.23,7.63,-16.125,0.375,-0.0625,-1.06,-0.06,-38.94,0.94,0,0.34,-0.01
7310292,0.08,6.31,7.51,-11.3125,0,0,-1.06,-0.06,-39.5,0.94,0,0.34,-0.01
7345544,0.08,6.36,7.22,0.625,0.125,0,-1.06,-0.06,-39.69,0.94,0,0.34,-0.01
7379608,0.08,6.3,7.47,8.1875,-0.3125,0,-1.06,-0.06,-39.56,0.94,0,0.34,-0.01
7415372,0.08,6.23,7.83,15.9375,-0.0625,-0.0625,-1,0,-39.19,0.94,0,0.33,-0.01
7450748,0.07,6.13,7.77,16.3125,-0.0625,-0.0625,-1,0,-38.56,0.94,0,0.33,-0.01
7486424,0.08,6.02,8.07,18.5,-0.3125,0,-1,0,-38.06,0.95,0,0.32,-0.01
7521392,0.94,6.2,8.03,16.625,0.125,-0.4375,-1,0,-37.38,0.95,0,0.32,-0.01
7557004,0.09,5.88,8.19,23,-0.0625,-0.3125,-1.19,0,-36.81,0.95,0,0.31,-0.01
7592044,0.74,6,8.05,18.8125,0.9375,-1.625,-1.19,0,-36,0.95,0,0.31,-0.01
7627676,0.18,5.72,8.41,22.6875,2.0625,-3.5,-1.31,0,-35.44,0.95,0,0.3,-0.01
7662048,0.07,5.62,7.94,22.3125,-0.25,-0.0625,-1.44,0,-34.63,0.95,0,0.3,-0.01
7697832,0.07,5.48,8.04,33.75,-0.5625,0,-1.44,0,-33.81,0.96,0,0.29,-0.01
7733108,0.07,5.23,8.48,38.4375,-0.75,0,-1.44,-0.06,-32.38,0.96,0,0.28,-0.01
7768588,0.06,5.08,8.17,43.9375,-0.5625,-0.375,-1.44,-0.06,-31.25,0.96,0,0.27,-0.01
7803656,0.03,4.73,8.97,48.8125,-0.1875,-0.4375,-1.37,-0.06,-29.44,0.97,0,0.25,-0.01
7839432,0.06,4.51,8.83,50.1875,-0.5,-0.375,-1.37,-0.06,-28,0.97,0,0.24,-0.01
7874684,0.94,4.53,9.04,48.3125,2.1875,-6.375,-1.5,-0.06,-26.12,0.97,0,0.23,-0.01
7910200,-0.52,3.8,9.2,52.1875,5.625,-13.875,-2,-0.06,-24.69,0.98,0,0.21,-0.02
7945524,0.08,3.8,9.42,46.375,1.375,-5.0625,-2.38,-0.12,-22.75,0.98,0,0.2,-0.02
7980960,-1.03,3.35,9.39,44.6875,0.25,-1.75,-2.56,-0.12,-21.5,0.98,0,0.18,-0.02
8016176,0.3,3.24,9.51,34.6875,-2.8125,6.3125,-2.38,-0.12,-19.87,0.98,0,0.17,-0.02
8051592,0.08,3.14,9.36,36.4375,-1.25,2.5,-2.31,-0.12,-18.94,0.99,0,0.16,-0.02
8086672,-0.7,3.01,10.25,34.3125,-1.5625,3.0625,-2.25,-0.19,-17.5,0.99,0,0.15,-0.02
8122236,0.35,2.74,9.42,25.625,-2.6875,8.5,-1.94,-0.19,-16.75,0.99,0,0.14,-0.02
8157396,0.03,2.6,9.68,35.3125,-0.5625,-0.125,-1.81,-0.19,-15.63,0.99,0,0.14,-0.02
8192892,0,2.43,9.51,40.0625,-0.6875,-0.1875,-1.75,-0.19,-14.5,0.99,0,0.12,-0.02
8228008,-0.01,2.13,9.91,40.6875,-0.8125,-0.0625,-1.75,-0.25,-12.94,0.99,0,0.11,-0.02
8263468,0,1.93,10.03,36.625,-0.5625,-0.0625,-1.75,-0.25,-11.81,0.99,0,0.1,-0.02
8298836,-0.01,1.69,10.03,39.3125,-0.4375,-0.3125,-1.75,-0.25,-10.31,1,0,0.09,-0.02
8334284,0.01,1.69,9.42,4.125,-0.0625,-0.0625,-1.75,-0.25,-9.75,1,0,0.09,-0.02
8368584,-0.81,1.74,9.77,10.5625,-0.3125,1.625,-1.75,-0.25,-9.44,1,0,0.08,-0.02
8404392,0.81,1.39,9.44,18.875,3,5.3125,-1.5,-0.19,-9,1,0,0.08,-0.01
8439184,0,1.35,9.68,28.125,8.3125,-1.1875,-1.5,0,-8.06,1,0,0.07,-0.01
8474884,0.11,1.28,8.14,56.5,14.6875,0.4375,-1.56,0.25,-7.06,1,0,0.06,-0.01
8510072,1.23,1.46,1.79,-12.875,-10.75,5.4375,-1.5,0.5,-5.5,1,-0.01,0.05,-0.01
8545808,-0.06,1.15,8.53,-0.625,-3.875,-1.75,-1.5,0.31,-5.38,1,0,0.05,-0.01
8580788,0,0.82,10.22,0.5625,-5.5625,-0.6875,-1.56,0.19,-5.06,1,0,0.04,-0.01
8616464,-0.02,0.85,10.11,0.6875,-3.25,-0.125,-1.56,0,-5.06,1,0,0.04,-0.01
8650916,0,0.86,10.09,0.125,-1,0.125,-1.56,0,-5.06,1,0,0.04,-0.01
8686752,0.02,0.84,10.05,0,0.3125,0.0625,-1.56,0,-5.06,1,0,0.04,-0.01
8721160,0,0.87,10.12,-0.25,1.6875,0.125,-1.56,0,-5.06,1,0,0.04,-0.01
8756716,-0.06,0.9,10.09,-0.4375,3.75,0.375,-1.56,0.06,-5.06,1,0,0.04,-0.01
8790732,0.02,0.85,10.09,-0.625,7.0625,4.1875,-1.5,0.31,-5.06,1,0,0.04,-0.01
8826260,-0.36,0.95,10.41,-0.625,7.9375,5.375,-1.37,0.5,-5.06,1,-0.01,0.04,-0.01
8861364,0.72,0.74,9.95,-0.9375,22.125,10.6875,-0.94,1.31,-5.13,1,-0.01,0.04,-0.01
8897592,0.03,0.96,10.14,0.5625,16.9375,1.8125,-0.88,1.81,-5.13,1,-0.02,0.04,-0.01
8932792,0.69,0.77,10.03,0.25,23,8.9375,-0.63,2.63,-5.13,1,-0.02,0.04,-0.01
8969068,0.12,0.97,10.2,0.5,24.4375,3.125,-0.5,3.31,-5.13,1,-0.03,0.04,0
9004528,0.74,0.89,9.99,0.8125,37.125,4.4375,-0.37,4.63,-5.06,1,-0.04,0.04,0
9040228,1.33,0.76,9.88,0.6875,34.0625,4.9375,-0.25,5.69,-5.06,1,-0.05,0.04,0
9074652,0.57,0.99,10.24,1.6875,33.4375,-1.375,-0.31,6.94,-5.06,1,-0.06,0.04,0
9110512,1.23,0.9,9.97,-0.25,51.3125,14.0625,-0.12,8.31,-5,1,-0.08,0.04,0
9145708,1.94,0.77,9.82,-2.375,59.9375,21.875,0.5,10.5,-5,0.99,-0.09,0.04,0
9181460,2.25,0.79,9.65,1.8125,44.5,0.4375,0.75,12.06,-4.94,0.99,-0.11,0.04,0.01
9216396,2.78,0.72,9.53,2.1875,55.75,-1.5,0.689999999999998,14,-4.94,0.99,-0.12,0.04,0.01
9252104,2.33,0.9,9.72,3.3125,57.4375,-3.8125,0.370000000000005,15.56,-4.88,0.99,-0.14,0.04,0
9287372,3.13,0.81,9.28,0.6875,63.4375,5.6875,0.370000000000005,18,-4.88,0.99,-0.16,0.04,0
9323004,3.34,0.78,9.35,0.75,53.9375,4.5625,0.439999999999998,19.56,-4.88,0.98,-0.17,0.04,0
9358112,3.69,0.79,9.21,0.6875,57.3125,4.5625,0.560000000000002,21.75,-4.81,0.98,-0.19,0.04,0
9393644,3.87,0.8,9.12,0.375,60.5625,5.625,0.560000000000002,23.5,-4.81,0.98,-0.21,0.04,0.01
9428796,4.34,0.71,8.85,-7.8125,65.75,21.625,1,25.87,-4.81,0.97,-0.22,0.04,0.01
9464336,4.84,0.67,8.54,-3.875,59.0625,13.625,1.56,27.75,-4.81,0.97,-0.24,0.04,0.01
9499652,5,0.73,8.38,-0.625,47.1875,5.5,1.87,29.81,-4.81,0.97,-0.26,0.04,0.02
9535104,4.81,0.78,8.7,-3.8125,49,11.4375,2,31.12,-4.81,0.96,-0.27,0.04,0.02
9570496,5.8,0.61,7.89,-6.0625,57.625,15,2.5,33.25,-4.81,0.96,-0.29,0.04,0.02
9605756,5.84,0.67,7.81,-1.25,50,6.1875,2.75,34.88,-4.75,0.95,-0.3,0.04,0.02
9641048,5.43,0.74,8.27,-2.25,40.5625,7.25,2.94,36.56,-4.75,0.95,-0.31,0.04,0.02
9676356,6.34,0.59,7.42,-4.25,51.3125,9.875,3.31,38.06,-4.75,0.94,-0.33,0.04,0.03
9711804,6.29,0.63,7.58,-2.625,43.3125,6.875,3.62,39.88,-4.75,0.94,-0.34,0.04,0.03
9747004,6.71,0.6,7.04,-2.625,36,5.8125,3.81,41.19,-4.75,0.93,-0.35,0.05,0.03
9780444,6.61,0.62,7.24,-1.625,24.9375,4.5,4,42.31,-4.75,0.93,-0.36,0.05,0.03
9816220,6.78,0.62,7.01,-3.0625,20.1875,4.9375,4.12,43,-4.75,0.93,-0.37,0.05,0.03
9850432,6.9,0.58,6.93,-4.125,22.125,6.0625,4.31,43.75,-4.75,0.93,-0.37,0.05,0.03
9886328,7.05,0.57,6.69,-1.5,16.375,2.8125,4.5,44.38,-4.75,0.92,-0.38,0.05,0.04
9920544,6.95,0.58,6.87,0,4.9375,0.375,4.5,44.69,-4.75,0.92,-0.38,0.05,0.04
9956284,6.92,0.58,6.91,0.3125,8.5625,0.4375,4.5,44.88,-4.75,0.92,-0.38,0.05,0.04
9991572,7.14,0.57,6.66,-0.125,16.75,1.4375,4.5,45.5,-4.75,0.92,-0.39,0.05,0.04
10027396,7.05,0.59,6.74,0.4375,9.375,0.1875,4.5,45.81,-4.75,0.92,-0.39,0.05,0.04
10061700,7.04,0.56,6.75,1,7.5,-0.375,4.5,46.13,-4.81,0.92,-0.39,0.05,0.04
10097548,7.05,0.56,6.76,-0.0625,3.5625,0.25,4.5,46.31,-4.81,0.92,-0.39,0.05,0.04
10131716,7.17,0.56,6.6,-0.4375,11.9375,1.4375,4.5,46.63,-4.81,0.92,-0.39,0.05,0.04
10167560,7.24,0.57,6.53,-0.3125,10.5625,1.375,4.56,47,-4.81,0.92,-0.4,0.05,0.04
10202492,7.24,0.56,6.56,0.25,4.4375,-0.0625,4.56,47.19,-4.81,0.91,-0.4,0.05,0.04
10238628,7.32,0.54,6.43,-0.0625,4.75,0.1875,4.56,47.38,-4.81,0.91,-0.4,0.05,0.04
10273224,7.28,0.56,6.48,-0.1875,2.9375,0.375,4.56,47.5,-4.81,0.91,-0.4,0.05,0.04
